Name,Height,Weight,BirthDate
Conor_Murray,1.88,95000.0,1989-04-20
Conor_O'Loughlin,1.73,76203.51816,1982-07-16
Conor_Trainor,1.88,95000.0,1989-12-05
Conrad_Barnard,1.81,90000.0,1979-07-27
Conrad_Hoffmann,1.81,86000.0,1987-11-09
Conrad_Jantjes,1.83,92000.0,1980-03-24
Conrad_Smith,1.86,95000.0,1981-10-12
Conrad_Ta'akimoeaka,1.84,100000.0,1984-10-25
Constant_Villegas,1.87,89000.0,1986-10-21
Constantin_Pristăviță,1.89,108000.0,1993-05-23
Constantine_Mika,1.82,105000.0,1989-09-14
Conway_Pretorius,1.87,92000.0,1992-07-04
Corey_Lawrie,1.7,90000.0,1980-02-15
Corey_Norman,1.85,96000.0,1991-02-03
Corey_Payne,1.86,101000.0,1984-05-07
Corey_Pearson,1.82,105000.0,1973-01-09
Corey_Thompson,1.79,92000.0,1990-05-15
Cornal_Hendricks,1.88,90000.0,1988-04-18
Cornell_Hess,2.0,107000.0,1989-03-01
Cornell_du_Preez,1.92,106000.0,1991-03-23
Corniel_Els,1.83,103000.0,1994-01-19
Corniel_van_Zyl,2.0,110000.0,1979-01-27
Corné_Fourie,1.87,118000.0,1988-09-02
Corné_Steenkamp,1.82,98000.0,1982-02-20
Corra_Dirksen,1.84,84000.0,1938-01-22
Cory_Allen_(rugby_player),1.91,99000.0,1993-02-11
Cory_Blair,1.88,93000.0,1985-06-28
Cory_Hill,1.95,111000.0,1992-02-10
Cory_Jane,1.83,91000.0,1983-02-08
Cory_Paterson,1.95,100000.0,1987-07-14
Cosmin_Rațiu,1.9685,117936.0,1979-07-18
Courtnall_Skosan,1.83,89000.0,['1991-07-24', '1991-07-27']
Courtney_Lawes,2.01,118000.0,1989-02-23
Courtney_Smith_(rugby_union),1.79,88000.0,1971-04-14
Cowboy_Saunders,1.81,86000.0,1928-11-26
Coyi_Banda,1.65,69000.0,1988-06-11
Craig_Ashall,1.8,89000.0,1985-09-26
Craig_Burden,1.84,100000.0,1986-05-13
Craig_Clare,1.82,94000.0,1984-08-19
Craig_Clarke,2.0,114000.0,1983-08-01
Craig_Culpan,1.89,95000.0,1982-05-17
Craig_Dowd,1.905,115000.0,1969-10-26
Craig_Emmerson,1.8034,82553.81134,1974-04-14
Craig_Field,1.69,78000.0,1972-12-12
Craig_Gillies,2.03,115000.0,1976-05-06
Craig_Gilroy,1.8288,93000.0,1975-03-11
Craig_Green,1.78,79000.0,1961-03-23
Craig_Greenhill,1.86,110000.0,1972-02-14
Craig_Hall_(rugby_league,_born_1988),1.93,94000.0,1988-02-21
Craig_Hancock,1.85,91000.0,1969-06-10
Craig_Hill_(rugby_union),1.85,91000.0,1982-05-04
Craig_Huby,1.88,106000.0,1986-05-21
Craig_Innes,1.81,82000.0,1969-09-10
Craig_Millar_(rugby_union),1.85,114000.0,1990-10-29
Craig_Mitchell_(rugby_player),1.83,126000.0,1986-05-03
Craig_Moir,1.78,98000.0,1973-09-25
Craig_Polla-Mounter,1.7018,76203.51816,1972-03-07
Craig_Price_(rugby_player),1.93,109000.0,1989-06-22
Craig_Priestly,1.75,80000.0,1987-01-08
Craig_Quinnell,1.9812,127005.8636,1975-07-09
Craig_Ronaldson,1.88,94000.0,1990-02-08
Craig_Smith_(rugby_league,_born_1971),1.87,109000.0,1971-10-31
Craig_Smith_(rugby_union),1.89,122000.0,1978-08-30
Craig_Stapleton_(rugby_league),1.8796,107954.98406,1978-08-31
Craig_Teevan,1.78,84000.0,1970-01-07
Craig_Wickes,1.78,83000.0,1962-02-26
Cristian_Onetto,1.8,89000.0,1983-02-11
Cristian_Onofrei,1.87,92000.0,1987-02-28
Cristian_Petre,1.97,115000.0,1979-03-22
Cruze_Ah-Nau,1.81,115000.0,1990-08-10
Culum_Retallick,1.99,114000.0,1985-05-08
Curtis_Browning,1.9,110000.0,1993-10-30
Curtis_Naughton,1.8,93000.0,1995-02-25
Curtis_Rona,1.94,102000.0,1992-05-26
Curtis_Sironen,1.95,104000.0,1993-07-31
Cwengile_Jadezweni,1.84,80000.0,1986-10-02
Cyle_Brink,1.9,98000.0,1994-01-16
Cyril_Stacul,1.79,88000.0,1984-10-12
Cyrille_Gossard,1.87,104000.0,1982-02-07
Cédric_Beal,1.9,106000.0,1982-10-17
Cédric_Desbrosse,1.9,95000.0,1971-04-15
Cédric_Garcia,1.7018,66233.5578674,1982-12-28
Cédric_Gay,1.75,79000.0,1982-03-12
César_Sempere,1.8,95000.0,1984-05-26
Cătălin_Dascălu,1.85,96000.0,1984-04-13
Cătălin_Fercu,1.524,75297.6,1986-09-05
Cătălin_Nicolae,1.8288,83916.0,1980-07-22
CJ_Stander,1.89,114000.0,1990-04-05
CJ_Velleman,1.78,90000.0,1995-02-24
CJ_van_der_Linde,1.9,130000.0,1980-08-27
Cadeyrn_Neville,2.02,120000.0,1988-11-09
Cai_Griffiths,1.91,123000.0,1984-01-05
Cain_Southernwood,1.524,69853.22498,1992-04-05
Caleb_Brown,1.83,95000.0,1987-03-08
Callie_Visagie,1.88,108000.0,1988-07-09
Callum_Black,1.81,109000.0,1986-02-25
Callum_Braley,1.78,82000.0,1994-03-23
Callum_Gibbins,1.85,101000.0,1988-09-14
Callum_Hunter-Hill,2.0066,113000.0,1997-02-27
Calum_Clark,1.93,110000.0,1989-06-10
Calum_Green,1.95,116000.0,1990-07-15
Calum_MacGregor,1.83,80000.0,1962-01-11
Calum_MacRae,1.8288,88904.10452,1980-01-26
Calvin_Howarth,1.86,96000.0,1976-06-18
Cam_Crawford,1.93,98000.0,1988-11-14
Cameron_Blades,1.8034,110000.0,1971-04-16
Cameron_Goodhue,1.9,110000.0,1987-01-24
Cameron_Jacobs,1.78,83000.0,1989-10-31
Cameron_Jowitt,2.01,113000.0,1983-02-05
Cameron_King,1.8,94000.0,1991-09-17
Cameron_Lindsay_(rugby_union),2.0,115000.0,1991-10-15
Cameron_Little,1.75,76000.0,1968-08-31
Cameron_Mather,1.98,110000.0,1973-08-20
Cameron_McInnes,1.77,89000.0,1994-02-01
Cameron_Munster,1.85,89000.0,1994-09-13
Cameron_Murray_(rugby_union),1.81,87000.0,1930-03-31
Cameron_Skelton,2.07,153000.0,1995-03-08
Cameron_Treloar,2.0,111000.0,1980-05-13
Cameron_Wright_(rugby_union),1.81,92000.0,1994-04-20
Camille_Gérondeau,1.94,114000.0,1988-03-12
Camille_Lopez,1.75,86000.0,1989-04-03
Campbell_Johnstone,1.83,110000.0,1980-01-07
Campbell_Magnay,1.95,98000.0,1996-11-10
Caolin_Blade,1.74,84000.0,1994-04-29
Cardiff_Vaega,1.83,100000.0,1991-09-23
Carel_Greeff,1.83,99000.0,1990-05-20
Carel_du_Preez,1.98,104000.0,1993-04-30
Carl_Ablett,1.83,100000.0,1985-12-19
Carl_Bezuidenhout,1.9,95000.0,1986-02-10
Carl_Doherty,1.85,82000.0,1975-07-12
Carl_Fearns,1.91,123000.0,1989-05-28
Carl_Forster,1.85,105000.0,1992-06-04
Carl_Hoeft,1.84,115000.0,1974-11-13
Carl_Meyer_(rugby_player),1.9,105000.0,1991-05-27
Carl_Rimmer,1.83,118000.0,1986-04-29
Carl_Wegner,2.01,117000.0,1991-02-07
Carla_Hohepa,1.75,71000.0,1985-07-27
Carlin_Anderson,1.8,88000.0,1995-10-03
Carlin_Isles,1.7272,75000.0,1989-11-12
Carlo_Caione,1.87,97000.0,1973-02-18
Carlo_Canna,1.9,93000.0,1992-08-25
Carlo_Del_Fava,1.98,115000.0,1981-07-01
Carlo_Fazzari,1.88,115000.0,1990-04-07
Carlo_Festuccia,1.82,92000.0,1980-06-20
Carlo_di_Ciacca,1.8542,103000.0,1977-11-01
Carlos_Ignacio_Fernández_Lobbe,1.96,111000.0,1974-11-20
Carlos_Mendes_Varela,1.88,100000.0,1984-12-28
Carlos_Nieto,1.85,110000.0,1976-06-25
Carlos_Tuimavave,1.85,94000.0,1992-01-10
Casey_Dunning,1.83,114000.0,1980-06-18
Cathal_Marsh,1.78,84000.0,1992-10-01
Cathal_Sheridan_(rugby_player),1.75,83000.0,1988-11-14
Catrin_Edwards,1.68,89000.0,1980-09-15
Caylib_Oosthuizen,1.85,116000.0,1989-09-01
Cecil_Afrika,1.77,65000.0,1988-03-03
Cecil_Dumond,1.79,85000.0,1987-04-08
Ceiron_Thomas,1.83,93000.0,1983-10-23
Census_Johnston,1.89,137000.0,1981-05-06
Ceri_Jones,1.83,118000.0,1977-06-19
Cezar_Popescu,1.88,120000.0,1976-12-29
Chad_Eagle,1.96,117000.0,1971-08-24
Chad_Robinson,1.85,98000.0,1980-10-20
Chad_Slade,1.96,115000.0,1982-01-08
Chad_Townsend,1.81,89000.0,1991-01-10
Chad_Tuoro,1.86,90000.0,1981-05-27
Charl_McLeod,1.8,88000.0,1983-08-05
Charl_du_Plessis,1.87,113000.0,1987-04-08
UJ_Seuteni,1.85,90000.0,1993-12-09
Uakazuwaka_Kazombiaze,1.97,109000.0,1979-01-25
Uale_Mai,1.76,88000.0,1978-07-20
Ualosi_Kailea,1.81,97000.0,1978-10-28
Uche_Odouza,1.8796,101604.69088,1986-10-15
Udo_Schwarz,1.73,92000.0,1986-07-07
Ugo_Monye,1.88,92000.0,1983-04-13
Uini_Atonio,1.97,155000.0,1990-03-26
Ukuma_Taʻai,1.8288,105000.0,1987-01-17
Ulia_Ulia,1.83,102000.0,1980-06-13
Ulrich_Beyers,1.89,87000.0,1991-01-22
Ultan_Dillane,1.98,115000.0,1993-11-09
Uncle_Dobbin,1.68,71200.0,1879-10-10
Uros_Martinovic,1.9,125000.0,1995-08-26
Uzair_Cassiem,1.89,98000.0,1990-03-17
Jerry_Sexton,1.95,116000.0,1993-01-20
Jerry_Yanuyanutawa,1.82,114000.0,1985-04-10
Jerónimo_de_la_Fuente,1.84,95000.0,1991-02-24
Jesse_Bromwich,1.94,114000.0,1989-05-03
Jesse_Kriel,1.86,95000.0,1994-02-15
Jesse_Mogg,1.87,90000.0,1989-06-08
Jesse_Royal,1.91,107000.0,1980-03-22
Jesse_Sene-Lefao,1.89,108000.0,1989-12-08
Jessie_Joe_Parker,1.83,90000.0,1985-07-08
Jevon_Groves,1.93,106000.0,1988-04-03
Jharal_Yow_Yeh,1.87,96000.0,1989-12-22
Jim_Evans_(rugby_union),2.0066,114000.0,1980-08-02
Jim_Fallon_(rugby),1.8542,88904.10452,1965-09-18
Jim_Gannon_(rugby_league),1.91,107000.0,1977-06-16
Jim_Hamilton_(rugby_union),2.03,125000.0,1982-11-17
Jim_Kearney_(rugby_union),1.73,76000.0,1920-04-04
Jim_Mills_(rugby_league),1.8288,114000.0,1944-09-29
Jim_Stewart_(rugby_union),1.83,98000.0,1994-01-05
Jim_Thompson_(rugby_union),1.8542,88904.10452,1984-11-05
Jim_Williams_(rugby_union),1.93,113000.0,1968-12-08
Jimilai_Nakaidawa,1.83,105000.0,1985-08-05
Jimmy_Duncan_(rugby_union),1.75,82000.0,1869-11-12
Jimmy_Gopperth,1.78,88000.0,1983-06-29
Jimmy_Haig,1.7,75000.0,1924-12-07
Jimmy_Hunter,1.68,73000.0,1879-03-06
Jimmy_Marlu,1.8,89000.0,1977-05-25
Jimmy_Mill,1.7,70000.0,1899-11-19
Jimmy_Richards,1.524,99792.0,1975-12-11
Jimmy_Stevens_(rugby_union),1.83,101000.0,1991-01-27
Jimmy_Stonehouse,1.75,100000.0,1964-03-30
Jimmy_Tupou,1.95,107000.0,1992-08-08
Jo_Maso,1.8,80000.0,1944-12-27
Joaquim_Ferreira,1.75,100000.0,1973-04-27
Joaquin_Pastore,1.8034,85730.4,1981-12-08
Joaquín_Domínguez,1.9,103000.0,1987-03-13
Joaquín_Tuculet,1.84,92000.0,1989-08-01
Jobe_Murphy,1.78,94000.0,1992-10-16
Jocelino_Suta,1.95,112000.0,1982-11-18
Jock_Ross,2.03,107000.0,1949-04-24
Jodie_Broughton,1.8,90000.0,1988-01-09
Jody_Rose,1.84,110000.0,1986-07-29
Joe_Ajuwa,1.87,110000.0,1983-01-25
Joe_Ansbro,1.83,96000.0,1985-10-29
Joe_Arundel,1.8288,88904.10452,1991-08-22
Joe_Bearman,1.93,106000.0,1982-02-28
Joe_Bedford,1.78,87000.0,1984-02-16
Joe_Boyce,1.86,85000.0,1994-02-01
Joe_Breytenbach,1.8,95000.0,1983-11-17
Joe_Burke_(rugby_league),1.9304,105000.0,1990-05-18
Joe_Carlisle,1.88,95000.0,1987-12-04
Joe_Davies_(rugby_player),1.98,119000.0,1995-11-13
Joe_Duffey,1.78,104000.0,1982-06-22
Joe_Edwards_(rugby_union),1.95,111000.0,1993-09-21
Joe_El-Abd,1.88,104000.0,1980-02-23
Joe_Ford_(rugby_union),1.83,85000.0,1990-06-04
Joe_Gray_(rugby_union),1.85,102000.0,1988-08-05
Joe_Greenwood,1.9,102000.0,1993-04-02
Joe_Hirst,1.8288,101604.69088,1987-04-21
Joe_Karam,1.73,82000.0,1951-11-21
Joe_Latta,1.97,114000.0,1992-04-07
Joe_Launchbury,1.98,118000.0,1991-04-12
Joe_Maddock_(rugby_union),1.78,85000.0,1978-12-20
Joe_Marler,1.83,116000.0,1990-07-07
Joe_Matapuku,1.84,98000.0,1989-04-06
Joe_McDonnell_(rugby_union),1.7526,108653.5163098,1973-03-01
Joe_Mellor,1.524,69853.22498,1990-11-21
Joe_Morgan_(rugby_union),1.78,77000.0,1945-08-07
Joe_Ofahengaue,1.87,112000.0,1995-09-15
Joe_Picker,0.0,101000.0,1987-12-07
Joe_Pietersen,1.78,81000.0,1984-05-18
Joe_Powell_(rugby_union),1.77,83000.0,1994-04-11
Joe_Rees_(rugby_player),1.86,120000.0,1990-08-31
Joe_Royal_(rugby_union),1.83,113000.0,1985-05-31
Joe_Seerane,1.73,86000.0,1987-03-30
Joe_Shaw_(rugby_union),1.8288,95254.3977,1980-02-20
Joe_Simpson_(rugby_union,_born_1988),1.8,82000.0,1988-07-05
Joe_Smith_(rugby_union),1.81,108000.0,1991-12-02
Joe_Stanley,1.78,83000.0,1957-04-13
Joe_Tekori,1.98,131000.0,1983-12-17
Joe_Tomane,1.88,102000.0,1990-02-11
Joe_Tuineau,2.03,120000.0,1981-08-18
Joe_Vickery,1.91,99000.0,1989-08-29
Joe_Walsh_(rugby_league),1.905,101604.69088,1988-12-25
Joe_Ward_(rugby_union),1.83,105000.0,1980-06-03
Joe_Wardle,1.85,92000.0,1991-09-22
Joe_Webber,1.84,94000.0,1993-08-27
Joe_Westerman,1.93,104000.0,1989-11-15
Joe_Wheeler_(rugby_union),2.0,111000.0,1987-10-20
Joe_Williams_(rugby_league),1.75,80000.0,1983-09-04
Joe_van_der_Hoogt,1.97,108000.0,1991-02-19
Joel_Caine,1.75,84000.0,1978-09-18
Joel_Conlon,1.87,97000.0,1994-05-04
Joel_Edwards_(rugby_league),1.85,100000.0,1988-07-17
Joel_Everson,2.04,118000.0,1990-03-09
Joel_Faulkner,1.92,90000.0,1991-05-05
Joel_Galley,2.01,117000.0,['1990-07-20', '1990-07-30']
Joel_Hodgson_(rugby_player),1.78,71000.0,1992-08-01
Joel_Moon,1.85,96000.0,1988-05-20
Joel_Riethmuller,1.8,96000.0,1985-05-09
Joel_Romelo,1.7,88000.0,1989-04-03
Joel_Thompson_(rugby_league),1.9,101000.0,1988-08-24
Joeli_Veitayaki,1.8542,129729.6,1967-01-12
Joeli_Vidiri,1.9,100000.0,1973-11-23
Joffrey_Michel,1.91,94000.0,1987-03-04
Johan_Ackermann,1.9812,110678.4,1970-06-03
Johan_Bardoul,1.92,112000.0,1987-06-16
Johan_Deysel,1.84,106000.0,1991-09-26
Johan_Goosen,1.85,89000.0,1992-07-27
Johan_Herbst,1.77,93000.0,1987-05-18
Johan_Jackson,1.81,98000.0,1987-01-24
Johan_Meyer_(rugby_union),1.93,104000.0,1993-02-26
Johan_Roux,1.8,80000.0,1969-02-25
Johan_Snyman,2.0,112000.0,1986-07-09
Johan_Wessels,1.85,100000.0,1988-11-29
Johann_Muller_(rugby_player),2.0,112000.0,1980-06-01
Johann_Sadie,1.88,96000.0,1989-01-23
Johannes_Jonker,1.84,118000.0,1994-08-22
Johannes_Meyer_(rugby_player),1.9,125000.0,1981-02-19
Johannes_van_Heerden,1.96,118000.0,1986-12-09
John-Roy_Jenkinson,1.78,122000.0,1991-03-26
John_Ackland_(rugby_league),1.8,89000.0,1958-08-02
John_Andress,1.8796,116000.0,1984-01-20
John_Ashworth_(rugby_union),1.88,107000.0,1949-10-15
John_Barclay_(rugby_union),1.88,102000.0,1986-09-24
John_Bateman_(rugby_league),1.86,98000.0,1993-07-11
John_Black_(rugby_player),1.83,93000.0,1951-07-25
John_Blaikie,1.98,110000.0,1973-12-28
John_Brake,1.7526,88904.10452,1988-04-22
John_Brake_(New_Zealand_rugby_player),1.783,71000.0,1952-07-03
John_Buttigieg_(rugby_league),1.88,114000.0,1977-01-09
John_Callesen,1.96,98000.0,1950-05-24
John_Carlaw,1.9,98000.0,1975-02-06
John_Cartwright_(rugby_league),1.88,108000.0,1965-08-09
John_Cooney_(rugby_player),1.78,87000.0,1990-05-01
John_Corbett_(rugby_player),1.8,89000.0,1880-01-01
John_Cross_(rugby_league),1.86,100000.0,1972-03-15
John_Cullen_(rugby_union),1.95,118000.0,1990-05-16
John_Davies_(rugby_league),1.76,88000.0,1991-01-08
John_Davies_(rugby_player,_born_1971),1.8288,107954.98406,1969-02-01
John_Devereux_(rugby),1.8796,95254.3977,1966-03-30
John_Dorahy,1.83,82600.0,1954-08-28
John_Dougan,1.71,76000.0,1946-12-22
John_Drotsky,1.78,83000.0,1984-06-16
John_Duffy_(rugby_league),1.7272,88904.10452,1980-01-01
James_Malcolm_(rugby_union),1.8542,106000.0,1994-09-23
James_Maloney_(rugby_league),1.76,83000.0,1986-06-15
James_Marshall_(rugby_union),1.83,90000.0,1988-12-07
James_Martin_(rugby_league),1.8669,107954.98406,1987-11-11
James_McGougan,1.84,120000.0,1984-10-12
James_Mendeika,1.8288,88904.10452,1991-12-16
James_Nightingale,1.84,98000.0,1986-09-25
James_O'Connor_(rugby_union),1.8,88000.0,1990-07-05
James_Parkes_(rugby_player),1.78,98000.0,1980-11-30
James_Parsons_(rugby),1.85,106000.0,1986-11-27
James_Paterson_(rugby_union),1.85,98000.0,1987-04-11
James_Percival_(rugby_union),1.96,118000.0,1983-11-09
James_Phillips_(rugby_union),1.93,121000.0,1987-09-27
James_Pritchard_(rugby),1.75,85000.0,1979-07-21
James_Rael,1.85,97000.0,1992-03-25
James_Roby,1.8,90000.0,1985-11-22
James_Rodley,1.76,85000.0,1985-03-20
James_Ryan_(rugby_union,_born_1983),2.0,124000.0,1983-02-10
James_Sandford_(rugby_union),2.0,116000.0,1989-01-27
James_Scaysbrook,1.88,107000.0,1982-01-01
James_Short_(rugby_union),1.83,85000.0,1989-10-15
James_Slipper,1.85,117000.0,1989-06-06
James_Small_(rugby_player),1.82,89000.0,1969-02-10
James_So'oialo,1.85,83000.0,1989-03-02
James_Stannard,1.74,82000.0,1983-02-21
James_Stuart_(rugby_league),1.85,94000.0,1988-09-24
James_Tamou,1.96,114000.0,1988-12-13
James_Tedesco,1.8,93000.0,1993-01-08
James_Thomas_(rugby_player),1.9,105000.0,['1990-08-07', '1990-08-17']
James_Thomas_Burrows,1.8,79000.0,1904-07-13
James_Tilley,1.83,89000.0,1993-11-11
James_Topping,1.8034,95256.0,1974-12-18
James_Tracy_(rugby_union),1.85,109000.0,1991-04-02
James_Tucker_(rugby_union),1.97,112000.0,1994-08-05
James_Tuttle_(rugby_union),1.76,84000.0,1996-05-13
James_Wilson_(rugby_union),1.96,101000.0,1983-07-07
Jamie-Jerry_Taulagi,1.8,90000.0,1993-06-18
Jamie_Booth,1.71,82000.0,1994-09-14
Jamie_Buhrer,1.8,94000.0,1989-11-28
Jamie_Burke_(rugby_union),1.778,90720.0,1980-10-15
Jamie_Cording,1.83,98000.0,1989-12-30
Jamie_Corsi,1.91,110000.0,1987-12-30
Jamie_Elliott_(rugby_union),1.75,87000.0,1992-08-31
Jamie_Ellis,1.77,93000.0,1989-10-04
Jamie_Farndale,1.84,94000.0,['1994-02-21', '1994-03-15']
Jamie_George,1.83,112000.0,1990-10-20
Jamie_Gibson,1.96,107000.0,1990-09-27
Jamie_Hagan,1.91,126000.0,1987-04-05
Jamie_Heaslip,1.93,110000.0,1983-12-15
Jamie_Helleur,1.8,89000.0,1983-11-21
Jamie_Houston,1.82,89000.0,1982-08-05
Jamie_Jones-Buchanan,1.83,98000.0,1981-08-01
Jamie_Mackenzie,1.73,89000.0,1989-02-28
Jamie_Mackintosh,1.93,130000.0,1985-02-20
Jamie_Murphy_(rugby_league),1.78,86000.0,1989-12-29
Jamie_Noon,1.778,88904.10452,1979-05-09
Jamie_Nutbrown,1.81,95000.0,1981-07-04
Jamie_O'Callaghan,1.8288,88904.10452,1990-09-21
Jamie_Ritchie,1.93,100000.0,1996-08-16
Jamie_Roberts,1.93,110000.0,1986-11-08
Jamie_Robinson_(rugby_player),1.778,95254.3977,1980-04-07
Jamie_Rooney,1.778,76203.51816,1980-01-03
Jamie_Salmon,1.83,84000.0,1959-10-16
Jamie_Simpson,1.81,93000.0,1986-09-06
Jamie_Smith_(rugby_player),1.78,86000.0,1988-06-25
Jamie_Thackray,1.8796,101604.69088,1979-09-30
Jamie_Weston,1.7526,80000.0,1976-01-08
Jamison_Gibson-Park,1.76,85000.0,1992-02-23
Jan_Macháček,1.93,110000.0,1972-02-15
Jan_Serfontein,1.88,97000.0,1993-04-15
Jan_Uys,1.99,120000.0,1994-01-03
Jan_de_Klerk_(rugby_union),1.98,110000.0,1991-02-10
Jan_van_der_Merwe_(rugby_union),1.82,109000.0,1995-08-31
Jandré_Blom,1.74,79000.0,1984-12-24
Jandré_Marais,1.98,118000.0,1989-06-14
Janneman_Stander,1.88,95000.0,1993-09-08
Jannes_Kirsten,1.96,107000.0,1993-12-01
Jannie_Bornman,1.94,109000.0,1980-07-28
Jannie_Boshoff,1.78,87000.0,1986-01-13
Jannie_Engelbrecht,1.85,83900.0,1938-11-10
Jannie_Stander,1.96,107000.0,1993-04-21
Jannie_du_Plessis,1.88,121000.0,1982-11-16
Jano_Venter,1.92,103000.0,1994-01-08
Jano_Vermaak,1.75,81000.0,1985-01-01
Janro_van_Niekerk,1.82,115000.0,1982-11-05
Jané_du_Toit,1.8542,116575.2,1975-10-02
Japie_Nel,1.85,117000.0,1982-11-20
Jared_Mills,1.524,95000.0,1976-02-11
Jared_Waerea-Hargreaves,1.93,116000.0,1989-01-20
Jarek_Goebel,1.86,90000.0,1985-02-13
Jarrad_Butler,1.86,106000.0,1991-07-20
Jarrad_Hoeata,1.96,112000.0,1983-12-12
Jarrad_Kennedy,1.86,98000.0,1989-02-27
Jarrod_Cunningham,1.82,89000.0,1968-09-07
Jarrod_Evans,1.78,86000.0,1996-07-25
Jarrod_Firth,1.81,120000.0,1991-12-03
Jarrod_Sammut,1.69,82000.0,1987-02-15
Jarrod_Wallace,1.89,108000.0,1991-07-23
Jasin_Goldsmith,1.81,87000.0,1969-07-24
Jason_Alchin,1.75,78000.0,1967-03-17
Jason_Baitieri,1.8,95000.0,1989-07-02
Jason_Bell_(rugby_league),1.73,79000.0,1971-08-02
Jason_Bulgarelli,1.8,93000.0,1976-05-20
Jason_Chan_(rugby_league),1.8288,103000.0,1984-01-26
Jason_Clark_(rugby_league),1.83,103000.0,1989-06-28
Jason_Crookes,1.78,90000.0,1990-04-21
Jason_Demetriou_(rugby_league),1.8288,88000.0,1976-01-13
Jason_Emery,1.73,88000.0,1993-09-21
Jason_Fraser,1.96,100000.0,1991-04-15
Jason_Golden,1.8288,95254.3977,1985-11-06
Jason_Harris-Wright,1.78,104000.0,1988-09-19
Jason_Hetherington,1.75,90000.0,1970-08-23
Jason_Hobson,1.8034,108000.0,1983-02-10
Jason_Hooper,1.8288,95254.3977,1977-10-14
Jason_Jenkins,2.01,121000.0,1995-12-02
Jason_Jones-Hughes,1.91,104000.0,1976-09-13
Jason_Kawau,1.85,98000.0,1981-02-05
Jason_Lowrie,1.84,103000.0,1970-01-22
Jason_Macdonald,1.8,108000.0,1980-11-03
Jason_Mackie,1.83,100000.0,1968-12-25
Jason_Marshall_(rugby_union),1.9,107900.0,1985-02-05
Jason_Moodie,1.85,88000.0,1974-05-29
Jason_Netherton,1.8288,101604.69088,1982-10-05
Jason_Nightingale,1.83,91000.0,1986-09-20
Jason_Oakes,2.0066,120655.57042,1977-09-29
Jason_Palmada,1.85,100000.0,1969-02-25
Jason_Rutledge,1.75,100000.0,1977-12-15
Jason_Schirnack,1.85,92000.0,1989-07-27
Jason_Shoemark,1.83,92000.0,1981-02-05
Jason_Spice,1.8,85000.0,1974-12-07
Jason_Stanton,1.75,92000.0,1975-10-11
Jason_Strange,1.78,84000.0,1973-10-08
Jason_Tali,1.78,95000.0,1987-07-07
Jason_Taumalolo,1.91,113000.0,1993-05-31
Jason_Temu,1.8,100000.0,1972-04-17
Jason_Tovey,1.8,85000.0,1989-04-28
Jason_Walton,1.79,104000.0,1990-06-13
Jason_Williams_(rugby_league,_born_1966),1.81,90000.0,1966-04-23
Jason_Woodward,1.87,101000.0,1990-05-17
Jaun_Kotzé,1.74,85000.0,1992-05-18
Javier_Ortega_Desio,1.93,108000.0,1990-06-14
Javier_Rojas,1.72,85000.0,1991-04-15
Jay_Aston_(rugby_league),1.75,92000.0,1988-02-14
Jay_Hoffman_(rugby_league),1.73,73000.0,1958-01-20
Jay_Pitts,1.8288,88904.10452,1989-12-09
Jayden_Hayward,1.85,92000.0,1987-12-11
Jayden_Hodges,1.8,87000.0,1993-10-09
Jayson_Bukuya,1.87,103000.0,1989-04-21
Jean-Baptiste_Gobelet,1.96,110000.0,1982-03-13
Jean-Baptiste_Lafond,1.8,82000.0,1961-12-29
Jean-Baptiste_Peyras-Loustalet,1.88,93000.0,1984-01-05
Jean-Baptiste_Poux,1.524,107954.98406,1979-09-26
Jean-Charles_Cistacq,1.92,92000.0,1977-09-22
Jean-Claude_Skrela,1.8796,90266.4,1949-10-01
Jean-Emmanuel_Cassin,1.76,82000.0,1980-02-29
Jean-François_Coux,1.8,88000.0,1980-12-23
Jean-François_Imbernon,1.97,105000.0,1951-10-06
Jean-François_Montauriol,1.99,103000.0,1983-03-21
Jean-François_Tordo,1.8542,96163.2,1964-08-01
Jean-Jacques_Crenca,1.8,105414.866788,1969-04-03
Jean-Luc_Joinel,1.95,103000.0,1953-09-21
Jean-Luc_Sadourny,1.81,81000.0,1966-08-26
Jean-Luc_du_Plessis,1.79,87000.0,1994-05-07
Jean-Luc_du_Preez,1.94,113000.0,1995-08-05
Jean-Marc_Doussain,1.74,92000.0,1991-02-12
Jean-Marc_Mazzonetto,1.8,90000.0,1983-10-07
Jean-Marc_Souverbie,1.75,78000.0,1975-04-09
Jean-Marcellin_Buttin,1.92,90000.0,1991-12-16
Jean-Marie_Cadieu,1.93,102000.0,1963-10-16
Jean-Michel_Aguirre,1.8542,84369.6,1949-12-06
Jean-Pascal_Barraque,1.85,81000.0,1991-04-24
Jean-Philippe_Baile,1.81,93000.0,1987-06-07
Jean-Philippe_Grandclaude,1.83,97000.0,1982-08-04
Jean-Pierre_Bastiat,1.99,109000.0,1949-04-11
Jean-Pierre_Garuet-Lempirou,1.77,105000.0,1953-06-15
Jean-Pierre_Smith_(rugby_union),1.88,124000.0,1990-01-24
Jean_Barthe,1.82,88000.0,1932-07-22
Jean_Bouilhou,1.92,100000.0,1978-12-07
Jean_Capdouze,1.524,72576.0,1942-08-31
Jean_Condom,1.97,117000.0,1960-08-15
Jean_Cook,1.93,110000.0,1991-08-14
Jean_Daudé,1.98,115000.0,1973-10-20
