Name,Height,Weight,BirthDate
Alfredo_Duvergel,1.65,71000.0,1968-04-02
Ali_Gunyar,1.8,72500.0,1979-09-22
Ali_Mazaheri,1.95,91000.0,1982-03-31
Aliasker_Bashirov,1.8,69000.0,1979-06-27
Alisher_Rahimov,1.62,54000.0,1977-10-23
Amancio_Paraschiv,1.73,71000.0,1992-06-25
Aníbal_Santiago_Acevedo,1.76,67000.0,1971-04-28
Aram_Ramazyan,1.77,54000.0,1978-12-06
Argenis_Casimiro_Núñez,1.75,82000.0,1981-12-30
Ariane_Fortin,1.8,75000.0,1984-11-20
Ariel_Hernández_(boxer),1.82,75000.0,1970-05-03
Arlene_Blencowe,1.651,67132.8,1983-04-11
Armando_Martínez_(boxer),1.8,71000.0,1961-08-29
Armando_Santos,1.651,50803.2,1988-05-25
Armen_Petrosyan,1.8,70000.0,1986-11-06
Arnold_Oborotov,1.9557999999999998,105235.2,1989-12-04
Art_Binkowski,1.85,91000.0,1975-02-19
Artem_Levin,1.91,84800.0,1986-12-08
Artem_Vakhitov,1.86,93400.0,1991-04-04
Artur_Gevorgyan,1.76,60000.0,1975-04-01
Arturo_Santos_Reyes,1.63,57000.0,1985-12-28
Ashley_Sexton,1.6637,50803.2,1987-10-21
Asylbek_Talasbayev,1.77,60000.0,1982-02-07
Atagün_Yalçınkaya,1.65,48000.0,1986-12-14
Aybek_Abdymomunov,1.62,54000.0,1985-12-20
Aziz_Ali_(boxer),1.73,81000.0,1980-09-15
Aalviar_Lima,1.8,76000.0,1978-03-23
Abbos_Atoev,1.75,81000.0,1986-06-07
Abdelaziz_Touilbini,1.88,91000.0,1978-10-16
Abdelhafid_Benchabla,1.84,81000.0,1986-09-26
Abdellah_Ezbiri,1.78,67000.0,['1986-09-28', '1986-10-04']
Abdon_Mewoli,1.76,60000.0,1985-10-18
Abdul_Rashid_Qambrani,1.68,48000.0,1975-07-12
Abraham_Roqueñi,1.73,70000.0,1978-04-16
Adolfo_Horta,1.74,57000.0,1957-10-03
Aghasi_Mammadov,1.69,54000.0,1980-06-01
Ahmed_Ismail_El_Shamy,1.83,81000.0,1975-10-21
Alaa_Shili,1.73,57000.0,1987-11-10
Alain_Ngalani,1.8,103000.0,1975-07-07
Walid_Cherif,1.62,51000.0,1978-03-09
Walter_Tello,1.5494,47628.0,1986-10-13
Wang_Jianzheng,1.85,75000.0,1987-02-01
Wayne_Alexander_(boxer),1.74,70000.0,1973-07-17
Wayne_Turner_(kickboxer),1.88,95000.0,1967-04-21
Wijan_Ponlid,1.62,51000.0,1976-04-26
Wilhelm_Gratschow,1.65,57000.0,1982-10-18
Willis_Meehan,1.95,115000.0,1995-09-11
Wim_Gerlach,1.74,60000.0,1935-06-24
Wojciech_Bartnik,1.82,91000.0,1967-12-02
Hermensen_Ballo,1.6,51000.0,1971-02-26
Herry_Saliku_Biembe,1.82,75000.0,['1981-05-14', '1994-04-20']
Hinata_(kickboxer),1.81,70000.0,1986-08-26
Hiraku_Hori,1.98,103000.0,1982-04-03
Hiroki_Nakajima,1.76,70000.0,1988-07-05
Hiroki_Shishido,1.74,69300.0,1977-03-16
Hiroya_(kickboxer),1.69,62000.0,1992-01-06
Hocine_Soltani,1.65,60000.0,1972-12-27
Hong_Moo-won,1.65,48000.0,1981-08-15
Houcine_Bennoui,1.78,63500.0,1989-07-06
Howard_Davis,_Jr.,1.78,60000.0,1956-02-14
Howard_Grant_(boxer),1.8,64000.0,1966-06-22
Hu_Qing,1.83,60000.0,1986-01-19
Hussein_Hussein,1.68,51000.0,1975-09-29
Héctor_Vinent,1.7,64000.0,1972-07-25
Harry_Simon_(boxer),1.78,69854.4,['1971-10-21', '1972-10-21']
Harry_Tañamor,1.65,48000.0,1977-08-20
Harut_Grigorian,1.75,70000.0,1989-03-24
Henri_van_Opstal,1.82,70000.0,1989-02-20
Henryk_Średnicki,1.6,51000.0,1955-01-17
Haji_Ally,1.65,54000.0,1968-05-25
Kanat_Abutalipov,1.56,54000.0,1983-03-22
Kanat_Islam,1.79,69000.0,1984-09-13
Karim_Bennoui,1.73,61000.0,1988-01-26
Karl-Heinz_Krüger,1.74,65000.0,1953-12-25
Karl_Dargan,1.75,65000.0,1985-06-17
Kash_Gill,1.905,74844.0,1966-07-02
Kenichi_Ogata_(shoot_boxer),1.72,72000.0,1975-01-26
Kenneth_Gould,1.67,67000.0,1967-05-11
Kevin_Kelly_(boxer),1.7526,66679.2,1969-08-07
Kevin_Ross_(kickboxer),1.778,63504.0,1980-07-27
Khedafi_Djelkhir,1.64,57000.0,1983-10-26
Khumiso_Ikgopoleng,1.68,54000.0,1979-12-05
Kim_Ki-soo,1.71,67000.0,['1938-09-17', '1939-09-17']
Kim_Ki-suk,1.7,51000.0,1980-09-02
Kim_Won-il_(boxer),1.65,54000.0,1982-01-03
Kirkor_Kirkorov,1.68,57000.0,1968-03-04
Kitson_Julie,1.79,64000.0,1983-07-28
Koichi_(kickboxer),1.86,100000.0,1980-10-26
Kultar_Gill,1.83,70000.0,1979-03-24
Kurt_Sinette,1.85,71000.0,1974-05-09
Kwamena_Turkson,1.87,91000.0,1976-01-17
Ky_Hollenbeck,1.76,70000.0,1987-06-17
Kyle_Noke,1.8288,77112.0,1980-03-18
Károly_Balzsay,1.83,77000.0,1979-07-23
Therese_Gunnarsson,1.63,52000.0,1983-11-30
Thomas_Adamandopoulos,1.7,63500.0,1986-09-22
Thomas_Alizier,1.91,94500.0,1990-06-20
Tiffany_van_Soest,1.63,56700.0,1989-03-20
Tim_Thomas_(kickboxer),1.78,67000.0,1983-03-28
Tony_Morgano,1.651,61236.0,1913-08-19
Topi_Helin,1.87,88000.0,1978-11-21
Torsten_Schmitz,1.81,72000.0,1964-08-26
Tsotne_Rogava,1.96,121500.0,1993-05-02
Tsuyoshi_Nakasako,1.9,100000.0,1974-01-29
Tulashboy_Doniyorov,1.66,51000.0,1981-03-30
Tadeusz_Walasek,1.76,76000.0,1936-07-15
Taoriba_Biniati,1.6256,57000.0,1995-11-01
Ted_Morgan_(boxer),1.72,67000.0,1906-04-05
Teimuraz_Khurtsilava,1.71,54000.0,1979-09-15
Tervel_Pulev,1.87,91000.0,1983-01-10
Teymur_Mammadov,1.96,91000.0,1993-01-11
Thabiso_Mchunu,1.8,90720.0,1988-03-04
Thato_Batshegi,1.76,57000.0,1988-04-27
İbrahim_Giydirir,1.93,90500.0,1989-07-25
Bektas_Abubakirov,1.65,54000.0,1972-12-12
Ben_Caunt,1.8288,114305.27724,1815-03-22
Ben_Edwards_(kickboxer),1.91,121500.0,1985-02-17
Benamar_Meskine,1.73,64000.0,1973-06-06
Benjamin_Mwangata,1.65,51000.0,1966-03-11
Bep_van_Klaveren,1.73,57000.0,1907-09-26
Bernard_Ngumba_Irungu,1.6,51000.0,1976-02-01
Besim_Kabashi,1.87,102000.0,1976-02-27
Billy_Ward_(boxer),1.63,49000.0,1993-07-16
Bogdan_Stoica,1.93,85000.0,1990-01-28
Boone_Kirkman,1.8542,95256.0,1945-02-06
Boris_Kuznetsov_(boxer),1.6,57000.0,['1947-02-23', '1947-04-23']
Brad_Pitt_(boxer),1.88,90720.0,1981-11-08
Brecht_Wallis,1.94,116000.0,1977-09-06
Brice_Guidon,1.98,108400.0,1985-07-16
Bruce_Codron,1.73,70000.0,1983-04-14
Bulat_Zhumadilov,1.64,51000.0,1973-04-22
Bahodirjon_Sultonov,1.66,57000.0,1985-01-15
Bahram_Muzaffer,1.88,81000.0,1986-08-04
Bai_Chongguang,1.84,83000.0,1970-08-15
Bakhtiyar_Artayev,1.83,75000.0,1983-03-14
Bakhyt_Sarsekbayev,1.73,69000.0,1981-11-29
Gaydarbek_Gaydarbekov,1.83,75000.0,1976-10-06
Gennady_Kovalev,1.73,64000.0,1983-05-17
George_Longinidis,1.78,100000.0,1975-09-05
George_Olteanu,1.67,54000.0,1974-05-03
Georgios_Gazis,1.85,75000.0,1981-05-25
Georgios_Stefanopoulos,1.8,91000.0,1962-03-31
Georgiy_Chygayev,1.61,48000.0,1983-10-19
Georgy_Balakshin,1.61,51000.0,1980-03-06
Geovany_Baca,1.66,48000.0,1971-03-05
Gerry_Legras,1.68,64000.0,1966-04-05
Giannis_Stoforidis,1.87,106000.0,1989-05-08
Gilbert_Ballantine,1.65,69000.0,1961-03-14
Gilbert_Khunwane,1.74,60000.0,1977-06-15
Gilberto_Carrillo,1.88,81000.0,1951-08-16
Gilberto_Sosa,1.56,48000.0,1960-09-23
Giorgio_Petrosyan,1.78,70000.0,1985-12-10
Gabriel_Hernández_(boxer),1.96,81000.0,1973-07-13
Gabriel_Varga,1.78,64900.0,1985-05-16
Galib_Jafarov,1.7,57000.0,1978-05-09
Grégory_Tony,1.95,104000.0,1978-05-27
György_Mizsei,1.78,71000.0,1971-09-30
Xavier_Noël,1.83,69000.0,1976-07-11
Xhavit_Bajrami,1.92,101000.0,1975-10-30
Xu_Yan_(kickboxer),1.84,70000.0,1987-11-22
Ángel_Herrera_Vera,1.59,57000.0,1957-08-02
Naim_Terbunja,1.83,75000.0,1984-09-28
Nam_Singh_Thapa,1.55,51000.0,1946-08-08
Natasha_Jonas,1.7018,60000.0,1984-06-18
Nathan_Thorley,1.94,78000.0,1993-04-18
Nenad_Pagonis,1.93,93900.0,1987-07-28
Nick_Okoth,1.63,57000.0,1983-03-03
Nicola_Adams,1.651,56700.0,1982-10-26
Nicole_Trimmel,1.68,65000.0,1982-10-13
Nikoloz_Izoria,1.75,54000.0,1985-08-31
Nobu_Hayashi,1.98,115000.0,1978-04-27
Nurhan_Süleymanoğlu,1.75,63000.0,1971-02-28
Nabil_Kassel,1.82,75000.0,1984-03-10
Qais_Ashfaq,1.7,56000.0,1993-03-10
Qasim_Nisar,1.778,62500.0,1989-04-22
